,vertices,k_level_degree_node_1,k_level_degree_node_2,no_of_triangles_node_1,no_of_triangles_node_2,clique_number_node_1,clique_number_node_2,coreness_node_1,coreness_node_2,betweenness_node_1,betweenness_node_2,closeness_node_1,closeness_node_2,harmonic_node_1,harmonic_node_2,eigenvector_node_1,eigenvector_node_2,decay_node_1,decay_node_2,pagerank_node_1,pagerank_node_2,loc_clust_coef_node_1,loc_clust_coef_node_2,glob_clust_coef_node_1,glob_clust_coef_node_2,shannon_node_1,shannon_node_2,h_index_node_1,h_index_node_2,nbd_density_node_1,nbd_density_node_2,RWR_node_1,RWR_node_2,local_random_walk_node_1,local_random_walk_node_2,are_connected,common_triangles,common_neighbors,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,leicht_holme_newman,resource_allocation,adamic_adar,pref_attachment,overlap_coeff,nbd_overlap,edge_connectivity,avg_commute_time,cosine_L+,L+,matrix_forest_index
354,"(13, 17)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801447,1.0,3.0,1.5,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.17022844065511863,0.029536456151913672,0.014558677209021497,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.1736111111111111,0.8157933735356595,10,1.0,0.4,3,0.017358531000367133,0.0433767132804415,0.015117353048144763,0.029375993857692937
355,"(13, 18)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801451,1.0,3.0,2.0,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.1684877994002986,0.029536456151913672,0.014535993997921253,0,0,1,0.125,0.2222222222222222,0.5,0.2,0.1,0.058823529411764705,0.35295612386476116,10,0.2,0.16666666666666666,3,0.0157041286632295,-0.07269112403169191,-0.025265169627578313,0.016334415083743753
356,"(13, 19)",5,3,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,0.75,0.9,0.8333333333333333,0.9511361038801444,0.8546376797184617,3.0,2.0,0.17661043812974073,0.24592781858831045,1.0,1.0,0.8823529411764706,0.6,1.0,1.0,5,3,0.7333333333333333,0.6666666666666666,0.1833543770850948,0.17045988174968588,0.029536456151913672,0.019604636325652788,0,0,3,0.42857142857142855,0.6,1.0,0.6,0.2,0.23243464052287582,1.1687494974004207,15,0.6,0.6,4,0.023297158645844678,0.031407358335311726,0.008702394121634751,0.029285647271778383
357,"(13, 20)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801445,0.9999999999999998,3.0,2.0,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.1684877994002986,0.029536456151913672,0.014535993997921253,0,0,1,0.125,0.2222222222222222,0.5,0.2,0.1,0.058823529411764705,0.35295612386476116,10,0.2,0.16666666666666666,3,0.015704128663229497,-0.0726911240316918,-0.02526516962757828,0.01633441508374374
358,"(13, 21)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801449,0.9999999999999998,3.0,1.5,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.17022844065511863,0.029536456151913672,0.014558677209021497,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.1736111111111111,0.8157933735356595,10,1.0,0.4,3,0.017358531000367133,0.04337671328044152,0.01511735304814477,0.029375993857692923
359,"(13, 22)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801448,1.0,3.0,2.0,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.1684877994002986,0.029536456151913672,0.014535993997921253,0,0,1,0.125,0.2222222222222222,0.5,0.2,0.1,0.058823529411764705,0.35295612386476116,10,0.2,0.16666666666666666,3,0.015704128663229497,-0.07269112403169181,-0.02526516962757829,0.016334415083743725
360,"(13, 23)",5,5,6,4,5,4,4,3,0.0,5.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801451,1.0,3.0,3.5,0.17661043812974073,0.2728956222252333,1.0,0.4,0.8823529411764706,0.6521739130434783,1.0,1.0,5,4,0.7333333333333333,0.6,0.1833543770850948,0.20020911437206565,0.029536456151913672,0.03152251477667804,0,0,1,0.09090909090909091,0.16666666666666666,0.2,0.2,0.04,0.058823529411764705,0.35295612386476116,25,0.2,0.1111111111111111,9,0.023710297644383687,-0.10474789966046162,-0.025535081637240206,0.016367929180805374
361,"(13, 24)",5,3,6,1,5,3,4,2,0.0,2.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801449,1.0,3.0,2.5,0.17661043812974073,0.3667358671351006,1.0,0.3333333333333333,0.8823529411764706,0.6,1.0,1.0,5,3,0.7333333333333333,0.6666666666666666,0.1833543770850948,0.2022836140869774,0.029536456151913672,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,4,0.016952963990061097,-0.10089268324866803,-0.03256739937661894,0.013150773183174579
362,"(13, 25)",5,3,6,0,5,3,4,2,0.0,0.0,0.8333333333333334,0.6,0.9,0.6666666666666666,0.9511361038801445,0.460811127189111,3.0,2.5,0.17661043812974073,0.1414084956882785,1.0,0.0,0.8823529411764706,0.6,1.0,1.0,5,3,0.7333333333333333,0.6666666666666666,0.1833543770850948,0.2002794874276951,0.029536456151913672,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,4,0.01694389408212002,-0.10915346975741184,-0.03506130484336956,0.012249511508807596
363,"(13, 26)",5,2,6,1,5,3,4,2,0.0,0.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801446,1.0,3.0,2.0,0.17661043812974073,0.3333333333333333,1.0,1.0,0.8823529411764706,1.0,1.0,1.0,5,2,0.7333333333333333,1.0,0.1833543770850948,0.17990499128576895,0.029536456151913672,0.015044038082725551,0,0,1,0.125,0.2222222222222222,0.5,0.2,0.1,0.058823529411764705,0.35295612386476116,10,0.2,0.16666666666666666,3,0.014524978656627222,-0.0822209249886559,-0.03003179637735246,0.015031729428729258
364,"(13, 27)",5,4,6,0,5,3,4,2,0.0,0.0,0.8333333333333334,0.5714285714285714,0.9,0.625,0.9511361038801445,0.42681725548354565,3.0,3.0,0.17661043812974073,0.11205424409844297,1.0,0.0,0.8823529411764706,0.375,1.0,1.0,5,3,0.7333333333333333,0.5,0.1833543770850948,0.189371306343247,0.029536456151913672,0.025639767482847988,0,0,2,0.2222222222222222,0.36363636363636365,0.5,0.4,0.1,0.1588235294117647,0.7872506057680129,20,0.4,0.2857142857142857,5,0.02292595959609906,-0.05968041444082268,-0.015559459770236548,0.020874237552640597
365,"(13, 28)",5,3,6,0,5,3,4,2,0.0,0.0,0.8333333333333334,0.6,0.9,0.6666666666666666,0.9511361038801445,0.460811127189111,3.0,2.5,0.17661043812974073,0.1414084956882785,1.0,0.0,0.8823529411764706,0.6,1.0,1.0,5,3,0.7333333333333333,0.6666666666666666,0.1833543770850948,0.17463116736553083,0.029536456151913672,0.01957345946382851,0,0,2,0.25,0.4,0.6666666666666666,0.4,0.13333333333333333,0.1588235294117647,0.7872506057680129,15,0.4,0.3333333333333333,4,0.021350092455765933,-0.025565453406164933,-0.0072683422924852,0.023582957267618224
366,"(13, 29)",5,4,6,3,5,4,4,3,0.0,0.0,0.8333333333333334,0.8,0.9,0.875,0.9511361038801447,0.8608058531117029,3.0,3.0,0.17661043812974073,0.18740943487361136,1.0,1.0,0.8823529411764706,0.7894736842105263,1.0,1.0,5,3,0.7333333333333333,0.8,0.1833543770850948,0.19802855242404827,0.029536456151913672,0.026288537695114873,0,0,1,0.1,0.18181818181818182,0.25,0.2,0.05,0.058823529411764705,0.35295612386476116,20,0.2,0.125,8,0.02102537442159988,-0.0972878129434057,-0.026524304317437235,0.016080580772153148
367,"(13, 30)",5,4,6,0,5,4,4,3,0.0,0.0,0.8333333333333334,0.5714285714285714,0.9,0.625,0.9511361038801444,0.32403039922326904,3.0,3.0,0.17661043812974073,0.09036187746327481,1.0,0.0,0.8823529411764706,0.8,1.0,1.0,5,4,0.7333333333333333,0.7,0.1833543770850948,0.17961079871686048,0.029536456151913672,0.024590155248580117,0,0,2,0.2222222222222222,0.36363636363636365,0.5,0.4,0.1,0.16993464052287582,0.8080757371781798,20,0.4,0.2857142857142857,7,0.025421596620703996,-0.011292355814248856,-0.002799118040610228,0.025027030746299323
368,"(13, 31)",5,6,6,0,5,3,4,2,0.0,0.0,0.8333333333333334,0.5454545454545454,0.9,0.5833333333333333,0.9511361038801441,0.32569009686255496,3.0,3.5,0.17661043812974073,0.06633646345585595,1.0,0.0,0.8823529411764706,0.4090909090909091,1.0,1.0,5,3,0.7333333333333333,0.4285714285714286,0.1833543770850948,0.2032003065530631,0.029536456151913672,0.0371580870691453,0,0,2,0.18181818181818182,0.3076923076923077,0.4,0.3333333333333333,0.06666666666666667,0.1213235294117647,0.713629884087002,30,0.4,0.2222222222222222,9,0.027343418267484022,-0.08154096028030906,-0.017669668810367745,0.019479343671250093
369,"(13, 32)",5,12,6,1,5,4,4,3,0.0,0.0,0.8333333333333334,0.5454545454545454,0.9,0.5833333333333333,0.9511361038801446,0.28344001531877444,3.0,7.0,0.17661043812974073,0.04444191880616045,1.0,1.0,0.8823529411764706,0.3146853146853147,1.0,1.0,5,5,0.7333333333333333,0.32051282051282054,0.1833543770850948,0.24486605346668006,0.029536456151913672,0.0716932260057545,0,0,2,0.11764705882352941,0.21052631578947367,0.4,0.16666666666666666,0.03333333333333333,0.1588235294117647,0.7872506057680129,60,0.4,0.13333333333333333,11,0.03345342506250061,-0.10112742288698079,-0.01699105081788896,0.019988637737196554
370,"(13, 33)",5,17,6,3,5,4,4,3,0.0,0.0,0.8333333333333334,0.5483870967741935,0.9,0.5882352941176471,0.9511361038801449,0.38611109883386996,3.0,9.5,0.17661043812974073,0.04613850953818,1.0,1.0,0.8823529411764706,0.2318181818181818,1.0,1.0,5,5,0.7333333333333333,0.2091503267973856,0.1833543770850948,0.26763790586726305,0.029536456151913672,0.1009191823326258,1,0,2,0.09090909090909091,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,85,0.0,0.1,1,0.039985437900298106,-0.029160843252179044,-0.004127523731385306,0.029014607514034556
371,"(14, 15)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999996,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285902,0.04363110200513609,0.03278930020860048
372,"(14, 16)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.20955455761078315,0.014535993997921253,0.016784005444189665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.008144562360351701,-0.15689270913007392,-0.10480762556590278,0.003205133070658272
373,"(14, 17)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999996,0.9999999999999998,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168408,-0.1076138478684494,-0.058661172032466104,0.00785756781721396
374,"(14, 18)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.01282051282051282,0.08025865673285901,0.04363110200513608,0.032789300208600346
375,"(14, 19)",2,3,1,1,3,3,2,2,0.0,0.0,1.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184615,2.0,2.0,0.3333333333333333,0.24592781858831045,1.0,1.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17045988174968588,0.014535993997921253,0.019604636325652788,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.01371775740897931,-0.05245940972529065,-0.02273496027424555,0.017114208477038116
376,"(14, 20)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285887,0.043631102005136,0.0327893002086004
377,"(14, 21)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168411,-0.10761384786844894,-0.058661172032465854,0.00785756781721399
378,"(14, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285885,0.043631102005135994,0.032789300208600346
379,"(14, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,0.9999999999999997,1.0,2.0,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.1684877994002986,0.20020911437206565,0.014535993997921253,0.03152251477667804,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.14215686274509803,0.7553857282466059,10,0.4,0.4,3,0.01685764366587705,0.06627837104879745,0.025271278547645125,0.02774594485477415
380,"(14, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2022836140869774,0.014535993997921253,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012496947502909715,-0.013242884880820097,-0.006686047736446187,0.015280973628239875
381,"(14, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.460811127189111,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2002794874276951,0.014535993997921253,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01267262954665381,-0.00371518148332664,-0.0018665259157383985,0.016568362317893666
382,"(14, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17990499128576895,0.014535993997921253,0.015044038082725551,0,0,1,0.2,0.3333333333333333,0.5,0.5,0.25,0.058823529411764705,0.35295612386476116,4,0.5,0.3333333333333333,3,0.011769172389699429,0.04785003483094953,0.027336610957595563,0.02503817841165189
383,"(14, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.4268172554835454,2.0,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.1684877994002986,0.189371306343247,0.014535993997921253,0.025639767482847988,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.058823529411764705,0.35295612386476116,8,0.25,0.2,3,0.01530766292549882,0.01469711162379615,0.005993191264813756,0.021309001406504924
384,"(14, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999998,0.4608111271891109,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17463116736553083,0.014535993997921253,0.01957345946382851,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.014240412271272021,0.007956692236476206,0.003538163465174834,0.021691154834517817
385,"(14, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,1.0,0.8608058531117033,2.0,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.1684877994002986,0.19802855242404827,0.014535993997921253,0.026288537695114873,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.015863158092853945,0.08200037733398917,0.03496752337887815,0.030230404778445463
386,"(14, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999998,0.32403039922326904,2.0,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.1684877994002986,0.17961079871686048,0.014535993997921253,0.024590155248580117,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.016200426616114417,0.037093747582876695,0.0143813889858914,0.0273985814695207
387,"(14, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999996,0.3256900968625549,2.0,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.1684877994002986,0.2032003065530631,0.014535993997921253,0.0371580870691453,0,0,2,0.25,0.4,1.0,0.3333333333333333,0.16666666666666666,0.14215686274509803,0.7553857282466059,12,0.3333333333333333,0.3333333333333333,3,0.017220508338949017,0.015421719770425312,0.005226956147468458,0.023246530788560597
388,"(14, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999997,0.2834400153187745,2.0,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.1684877994002986,0.24486605346668006,0.014535993997921253,0.0716932260057545,1,1,3,0.23076923076923078,0.375,0.5,0.08333333333333333,0.041666666666666664,0.058823529411764705,0.35295612386476116,24,0.08333333333333333,0.2727272727272727,2,0.023938803072912237,0.25707060290969,0.06755650547395922,0.05348377016929068
389,"(14, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,1.0,0.3861110988338703,2.0,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.1684877994002986,0.26763790586726305,0.014535993997921253,0.1009191823326258,1,1,3,0.16666666666666666,0.2857142857142857,0.5,0.058823529411764705,0.029411764705882353,0.08333333333333333,0.40242960438184466,34,0.058823529411764705,0.1875,2,0.02393880307291223,0.2218620220305086,0.049117463242195285,0.044884130456510324
390,"(15, 16)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.20955455761078315,0.014535993997921253,0.016784005444189665,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.0081445623603517,-0.15689270913007383,-0.10480762556590277,0.0032051330706582056
391,"(15, 17)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168408,-0.10761384786844957,-0.058661172032466215,0.007857567817213912
392,"(15, 18)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999996,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512824,0.08025865673285923,0.0436311020051362,0.03278930020860041
393,"(15, 19)",2,3,1,1,3,3,2,2,0.0,0.0,1.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184616,2.0,2.0,0.3333333333333333,0.24592781858831045,1.0,1.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17045988174968588,0.014535993997921253,0.019604636325652788,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.01371775740897931,-0.052459409725290555,-0.02273496027424551,0.017114208477038106
394,"(15, 20)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285906,0.04363110200513612,0.03278930020860034
395,"(15, 21)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168415,-0.1076138478684488,-0.05866117203246579,0.007857567817213983
396,"(15, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285917,0.043631102005136174,0.03278930020860039
397,"(15, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.1684877994002986,0.20020911437206565,0.014535993997921253,0.03152251477667804,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.14215686274509803,0.7553857282466059,10,0.4,0.4,3,0.01685764366587705,0.06627837104879788,0.025271278547645295,0.027745944854774177
398,"(15, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2022836140869774,0.014535993997921253,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012496947502909717,-0.01324288488081992,-0.006686047736446099,0.015280973628239807
399,"(15, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891108,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2002794874276951,0.014535993997921253,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012672629546653807,-0.0037151814833264077,-0.0018665259157382823,0.01656836231789366
400,"(15, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17990499128576895,0.014535993997921253,0.015044038082725551,0,0,1,0.2,0.3333333333333333,0.5,0.5,0.25,0.058823529411764705,0.35295612386476116,4,0.5,0.3333333333333333,3,0.011769172389699432,0.04785003483094974,0.02733661095759569,0.02503817841165185
401,"(15, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.42681725548354577,2.0,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.1684877994002986,0.189371306343247,0.014535993997921253,0.025639767482847988,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.058823529411764705,0.35295612386476116,8,0.25,0.2,3,0.015307662925498816,0.014697111623796251,0.005993191264813799,0.02130900140650489
402,"(15, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999998,0.4608111271891109,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17463116736553083,0.014535993997921253,0.01957345946382851,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.014240412271272021,0.007956692236476447,0.0035381634651749424,0.021691154834517768
